"customer_number","order_number","product_code","quantity_ordered","price_each","order_line_number","order_date","required_date","shipped_date","status","comments","customer_name","contact_last_name","contact_first_name","city","state","country","sales_rep_employee_number","credit_limit","customer_location"
"385","10108","S18_3782","43","52.84","12","2003-03-03","2003-03-12","2003-03-08","Shipped","","Cruz & Sons Co.","Cruz","Arnold","Makati City","","Philippines","1621","81500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x89W\xfe!""B^@\x9a\x99\x99\x99\x99\x19-@'"
"385","10108","S18_4721","44","139.87","11","2003-03-03","2003-03-12","2003-03-08","Shipped","","Cruz & Sons Co.","Cruz","Arnold","Makati City","","Philippines","1621","81500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x89W\xfe!""B^@\x9a\x99\x99\x99\x99\x19-@'"
"385","10108","S24_2360","35","64.41","15","2003-03-03","2003-03-12","2003-03-08","Shipped","","Cruz & Sons Co.","Cruz","Arnold","Makati City","","Philippines","1621","81500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x89W\xfe!""B^@\x9a\x99\x99\x99\x99\x19-@'"
"385","10108","S24_3371","30","60.01","5","2003-03-03","2003-03-12","2003-03-08","Shipped","","Cruz & Sons Co.","Cruz","Arnold","Makati City","","Philippines","1621","81500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x89W\xfe!""B^@\x9a\x99\x99\x99\x99\x19-@'"
"385","10108","S24_3856","40","132.0","1","2003-03-03","2003-03-12","2003-03-08","Shipped","","Cruz & Sons Co.","Cruz","Arnold","Makati City","","Philippines","1621","81500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x89W\xfe!""B^@\x9a\x99\x99\x99\x99\x19-@'"
"385","10108","S24_4620","31","67.1","10","2003-03-03","2003-03-12","2003-03-08","Shipped","","Cruz & Sons Co.","Cruz","Arnold","Makati City","","Philippines","1621","81500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x89W\xfe!""B^@\x9a\x99\x99\x99\x99\x19-@'"
"385","10108","S32_2206","27","36.21","13","2003-03-03","2003-03-12","2003-03-08","Shipped","","Cruz & Sons Co.","Cruz","Arnold","Makati City","","Philippines","1621","81500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x89W\xfe!""B^@\x9a\x99\x99\x99\x99\x19-@'"
"385","10108","S32_4485","31","87.76","16","2003-03-03","2003-03-12","2003-03-08","Shipped","","Cruz & Sons Co.","Cruz","Arnold","Makati City","","Philippines","1621","81500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x89W\xfe!""B^@\x9a\x99\x99\x99\x99\x19-@'"
"385","10108","S50_4713","34","74.85","14","2003-03-03","2003-03-12","2003-03-08","Shipped","","Cruz & Sons Co.","Cruz","Arnold","Makati City","","Philippines","1621","81500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x89W\xfe!""B^@\x9a\x99\x99\x99\x99\x19-@'"
"486","10109","S18_1129","26","117.48","4","2003-03-10","2003-03-19","2003-03-11","Shipped","Customer requested that FedEx Ground is used for this shipping","Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA","1323","72600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00s\x9c\xdb\x84{\xcaR\xc0\x07\xeb\xff\x1c\xe6\xf9C@'"
"486","10109","S18_1984","38","137.98","3","2003-03-10","2003-03-19","2003-03-11","Shipped","Customer requested that FedEx Ground is used for this shipping","Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA","1323","72600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00s\x9c\xdb\x84{\xcaR\xc0\x07\xeb\xff\x1c\xe6\xf9C@'"
"486","10109","S18_2870","26","126.72","1","2003-03-10","2003-03-19","2003-03-11","Shipped","Customer requested that FedEx Ground is used for this shipping","Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA","1323","72600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00s\x9c\xdb\x84{\xcaR\xc0\x07\xeb\xff\x1c\xe6\xf9C@'"
"486","10109","S18_3232","46","160.87","5","2003-03-10","2003-03-19","2003-03-11","Shipped","Customer requested that FedEx Ground is used for this shipping","Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA","1323","72600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00s\x9c\xdb\x84{\xcaR\xc0\x07\xeb\xff\x1c\xe6\xf9C@'"
"486","10109","S18_3685","47","125.74","2","2003-03-10","2003-03-19","2003-03-11","Shipped","Customer requested that FedEx Ground is used for this shipping","Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA","1323","72600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00s\x9c\xdb\x84{\xcaR\xc0\x07\xeb\xff\x1c\xe6\xf9C@'"
"486","10109","S24_2972","29","32.1","6","2003-03-10","2003-03-19","2003-03-11","Shipped","Customer requested that FedEx Ground is used for this shipping","Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA","1323","72600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00s\x9c\xdb\x84{\xcaR\xc0\x07\xeb\xff\x1c\xe6\xf9C@'"
"187","10110","S18_1589","37","118.22","16","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S18_1749","42","153.0","7","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S18_2248","32","51.46","6","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S18_2325","33","115.69","4","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S18_2795","31","163.69","1","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S18_4409","28","81.91","8","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S18_4933","42","62.0","9","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S24_1046","36","72.02","13","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S24_1628","29","43.27","15","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S24_1937","20","28.88","3","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S24_2022","39","40.77","2","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S24_2766","43","82.69","11","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S24_2887","46","112.74","10","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S24_3191","27","80.47","12","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S24_3432","37","96.37","14","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"187","10110","S24_3969","48","35.29","5","2003-03-18","2003-03-24","2003-03-20","Shipped","","AV Stores, Co.","Ashworth","Rachel","Manchester","","UK","1501","136800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\x8bU\xde\xe9\x11\x19\xc0\xa3#\xb9\xfc\x87\xbdJ@'"
"129","10111","S18_1342","33","87.33","6","2003-03-25","2003-03-31","2003-03-30","Shipped","","Mini Wheels Co.","Murphy","Julie","San Francisco","CA","USA","1165","64600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00B^\x0f&\xc5\x9d^\xc0R\x9a\xcd\xe30\xe3B@'"
"129","10111","S18_1367","48","48.52","5","2003-03-25","2003-03-31","2003-03-30","Shipped","","Mini Wheels Co.","Murphy","Julie","San Francisco","CA","USA","1165","64600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00B^\x0f&\xc5\x9d^\xc0R\x9a\xcd\xe30\xe3B@'"
"129","10111","S18_2957","28","53.09","2","2003-03-25","2003-03-31","2003-03-30","Shipped","","Mini Wheels Co.","Murphy","Julie","San Francisco","CA","USA","1165","64600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00B^\x0f&\xc5\x9d^\xc0R\x9a\xcd\xe30\xe3B@'"
"129","10111","S18_3136","43","94.25","1","2003-03-25","2003-03-31","2003-03-30","Shipped","","Mini Wheels Co.","Murphy","Julie","San Francisco","CA","USA","1165","64600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00B^\x0f&\xc5\x9d^\xc0R\x9a\xcd\xe30\xe3B@'"
"129","10111","S18_3320","39","91.27","4","2003-03-25","2003-03-31","2003-03-30","Shipped","","Mini Wheels Co.","Murphy","Julie","San Francisco","CA","USA","1165","64600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00B^\x0f&\xc5\x9d^\xc0R\x9a\xcd\xe30\xe3B@'"
"129","10111","S24_4258","26","85.7","3","2003-03-25","2003-03-31","2003-03-30","Shipped","","Mini Wheels Co.","Murphy","Julie","San Francisco","CA","USA","1165","64600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00B^\x0f&\xc5\x9d^\xc0R\x9a\xcd\xe30\xe3B@'"
"144","10112","S10_1949","29","197.16","1","2003-03-24","2003-04-03","2003-03-29","Shipped","Customer requested that ad materials (such as posters, pamphlets) be included in the shipment","Volvo Model Replicas, Co","Berglund","Christina ","Lule","","Sweden","1504","53100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00+x\xc0+8\xfc5@\xc9\xbf\xe0\xe4\xc8gP@'"
"144","10112","S18_2949","23","85.1","2","2003-03-24","2003-04-03","2003-03-29","Shipped","Customer requested that ad materials (such as posters, pamphlets) be included in the shipment","Volvo Model Replicas, Co","Berglund","Christina ","Lule","","Sweden","1504","53100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00+x\xc0+8\xfc5@\xc9\xbf\xe0\xe4\xc8gP@'"
"124","10113","S12_1666","21","121.64","2","2003-03-26","2003-04-02","2003-03-27","Shipped","","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10113","S18_1097","49","101.5","4","2003-03-26","2003-04-02","2003-03-27","Shipped","","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10113","S18_4668","50","43.27","3","2003-03-26","2003-04-02","2003-03-27","Shipped","","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10113","S32_3522","23","58.82","1","2003-03-26","2003-04-02","2003-03-27","Shipped","","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"172","10114","S10_4962","31","128.53","8","2003-04-01","2003-04-07","2003-04-02","Shipped","","La Corne D'abondance, Co.","Bertrand","Marie","Paris","","France","1337","84300.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x06\x8b\x1eS\xd2\xce\x02@?\t""A\xa7mH@'"
"172","10114","S18_2319","39","106.78","3","2003-04-01","2003-04-07","2003-04-02","Shipped","","La Corne D'abondance, Co.","Bertrand","Marie","Paris","","France","1337","84300.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x06\x8b\x1eS\xd2\xce\x02@?\t""A\xa7mH@'"
"172","10114","S18_2432","45","53.48","6","2003-04-01","2003-04-07","2003-04-02","Shipped","","La Corne D'abondance, Co.","Bertrand","Marie","Paris","","France","1337","84300.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x06\x8b\x1eS\xd2\xce\x02@?\t""A\xa7mH@'"
"172","10114","S18_3232","48","169.34","4","2003-04-01","2003-04-07","2003-04-02","Shipped","","La Corne D'abondance, Co.","Bertrand","Marie","Paris","","France","1337","84300.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x06\x8b\x1eS\xd2\xce\x02@?\t""A\xa7mH@'"
"172","10114","S18_4600","41","105.34","9","2003-04-01","2003-04-07","2003-04-02","Shipped","","La Corne D'abondance, Co.","Bertrand","Marie","Paris","","France","1337","84300.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x06\x8b\x1eS\xd2\xce\x02@?\t""A\xa7mH@'"
"172","10114","S24_2300","21","102.23","5","2003-04-01","2003-04-07","2003-04-02","Shipped","","La Corne D'abondance, Co.","Bertrand","Marie","Paris","","France","1337","84300.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x06\x8b\x1eS\xd2\xce\x02@?\t""A\xa7mH@'"
"172","10114","S24_2840","24","28.64","1","2003-04-01","2003-04-07","2003-04-02","Shipped","","La Corne D'abondance, Co.","Bertrand","Marie","Paris","","France","1337","84300.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x06\x8b\x1eS\xd2\xce\x02@?\t""A\xa7mH@'"
"172","10114","S32_1268","32","88.61","7","2003-04-01","2003-04-07","2003-04-02","Shipped","","La Corne D'abondance, Co.","Bertrand","Marie","Paris","","France","1337","84300.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x06\x8b\x1eS\xd2\xce\x02@?\t""A\xa7mH@'"
"172","10114","S32_2509","28","43.83","2","2003-04-01","2003-04-07","2003-04-02","Shipped","","La Corne D'abondance, Co.","Bertrand","Marie","Paris","","France","1337","84300.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x06\x8b\x1eS\xd2\xce\x02@?\t""A\xa7mH@'"
"172","10114","S700_2824","42","82.94","10","2003-04-01","2003-04-07","2003-04-02","Shipped","","La Corne D'abondance, Co.","Bertrand","Marie","Paris","","France","1337","84300.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x06\x8b\x1eS\xd2\xce\x02@?\t""A\xa7mH@'"
"424","10115","S12_4473","46","111.39","5","2003-04-04","2003-04-12","2003-04-07","Shipped","","Classic Legends Inc.","Hernandez","Maria","NYC","NY","USA","1286","67500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"424","10115","S18_2238","46","140.81","4","2003-04-04","2003-04-12","2003-04-07","Shipped","","Classic Legends Inc.","Hernandez","Maria","NYC","NY","USA","1286","67500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"424","10115","S24_1444","47","56.64","2","2003-04-04","2003-04-12","2003-04-07","Shipped","","Classic Legends Inc.","Hernandez","Maria","NYC","NY","USA","1286","67500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"424","10115","S24_4048","44","106.45","1","2003-04-04","2003-04-12","2003-04-07","Shipped","","Classic Legends Inc.","Hernandez","Maria","NYC","NY","USA","1286","67500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"424","10115","S50_1392","27","100.7","3","2003-04-04","2003-04-12","2003-04-07","Shipped","","Classic Legends Inc.","Hernandez","Maria","NYC","NY","USA","1286","67500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"381","10116","S32_3207","27","60.28","1","2003-04-11","2003-04-19","2003-04-13","Shipped","","Royale Belge","Cartrain","Pascale ","Charleroi","","Belgium","1401","23500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00d\t\xc6\x1c_\xc6\x11@Qo\xa1\x86\xca4I@'"
"148","10117","S12_1108","33","195.33","9","2003-04-16","2003-04-24","2003-04-17","Shipped","","Dragon Souveniers, Ltd.","Natividad","Eric","Singapore","","Singapore","1621","103800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00W\x05j1x\xf4Y@\x1e\xa4\xa7\xc8!\xa2\xf5?'"
"148","10117","S12_3148","43","148.06","10","2003-04-16","2003-04-24","2003-04-17","Shipped","","Dragon Souveniers, Ltd.","Natividad","Eric","Singapore","","Singapore","1621","103800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00W\x05j1x\xf4Y@\x1e\xa4\xa7\xc8!\xa2\xf5?'"
"148","10117","S12_3891","39","173.02","8","2003-04-16","2003-04-24","2003-04-17","Shipped","","Dragon Souveniers, Ltd.","Natividad","Eric","Singapore","","Singapore","1621","103800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00W\x05j1x\xf4Y@\x1e\xa4\xa7\xc8!\xa2\xf5?'"
"148","10117","S18_3140","26","121.57","5","2003-04-16","2003-04-24","2003-04-17","Shipped","","Dragon Souveniers, Ltd.","Natividad","Eric","Singapore","","Singapore","1621","103800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00W\x05j1x\xf4Y@\x1e\xa4\xa7\xc8!\xa2\xf5?'"
"148","10117","S18_3259","21","81.68","7","2003-04-16","2003-04-24","2003-04-17","Shipped","","Dragon Souveniers, Ltd.","Natividad","Eric","Singapore","","Singapore","1621","103800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00W\x05j1x\xf4Y@\x1e\xa4\xa7\xc8!\xa2\xf5?'"
"148","10117","S18_4027","22","122.08","12","2003-04-16","2003-04-24","2003-04-17","Shipped","","Dragon Souveniers, Ltd.","Natividad","Eric","Singapore","","Singapore","1621","103800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00W\x05j1x\xf4Y@\x1e\xa4\xa7\xc8!\xa2\xf5?'"
"148","10117","S18_4522","23","73.73","4","2003-04-16","2003-04-24","2003-04-17","Shipped","","Dragon Souveniers, Ltd.","Natividad","Eric","Singapore","","Singapore","1621","103800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00W\x05j1x\xf4Y@\x1e\xa4\xa7\xc8!\xa2\xf5?'"
"148","10117","S24_2011","41","119.2","3","2003-04-16","2003-04-24","2003-04-17","Shipped","","Dragon Souveniers, Ltd.","Natividad","Eric","Singapore","","Singapore","1621","103800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00W\x05j1x\xf4Y@\x1e\xa4\xa7\xc8!\xa2\xf5?'"
"148","10117","S50_1514","21","55.65","11","2003-04-16","2003-04-24","2003-04-17","Shipped","","Dragon Souveniers, Ltd.","Natividad","Eric","Singapore","","Singapore","1621","103800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00W\x05j1x\xf4Y@\x1e\xa4\xa7\xc8!\xa2\xf5?'"
"148","10117","S700_1938","38","75.35","6","2003-04-16","2003-04-24","2003-04-17","Shipped","","Dragon Souveniers, Ltd.","Natividad","Eric","Singapore","","Singapore","1621","103800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00W\x05j1x\xf4Y@\x1e\xa4\xa7\xc8!\xa2\xf5?'"
"148","10117","S700_3962","45","89.38","1","2003-04-16","2003-04-24","2003-04-17","Shipped","","Dragon Souveniers, Ltd.","Natividad","Eric","Singapore","","Singapore","1621","103800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00W\x05j1x\xf4Y@\x1e\xa4\xa7\xc8!\xa2\xf5?'"
"148","10117","S72_3212","50","52.42","2","2003-04-16","2003-04-24","2003-04-17","Shipped","","Dragon Souveniers, Ltd.","Natividad","Eric","Singapore","","Singapore","1621","103800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00W\x05j1x\xf4Y@\x1e\xa4\xa7\xc8!\xa2\xf5?'"
"216","10118","S700_3505","36","86.15","1","2003-04-21","2003-04-29","2003-04-26","Shipped","Customer has worked with some of our vendors in the past and is aware of their MSRP","Enaco Distributors","Saavedra","Eduardo ","Barcelona","","Spain","1702","60300.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xa8\xd4\xdbU\xfe[\x01@\xfeG\xa6C\xa7\xb1D@'"
"382","10119","S10_4757","46","112.88","11","2003-04-28","2003-05-05","2003-05-02","Shipped","","Salzburg Collectables","Pipps","Georg ","Salzburg","","Austria","1401","71700.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xea\xe7ME*\x1c*@28J^\x9d\xe7G@'"
"382","10119","S18_1662","43","151.38","3","2003-04-28","2003-05-05","2003-05-02","Shipped","","Salzburg Collectables","Pipps","Georg ","Salzburg","","Austria","1401","71700.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xea\xe7ME*\x1c*@28J^\x9d\xe7G@'"
"382","10119","S18_3029","21","74.84","9","2003-04-28","2003-05-05","2003-05-02","Shipped","","Salzburg Collectables","Pipps","Georg ","Salzburg","","Austria","1401","71700.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xea\xe7ME*\x1c*@28J^\x9d\xe7G@'"
"382","10119","S18_3856","27","95.28","8","2003-04-28","2003-05-05","2003-05-02","Shipped","","Salzburg Collectables","Pipps","Georg ","Salzburg","","Austria","1401","71700.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xea\xe7ME*\x1c*@28J^\x9d\xe7G@'"
"382","10119","S24_2841","41","64.4","4","2003-04-28","2003-05-05","2003-05-02","Shipped","","Salzburg Collectables","Pipps","Georg ","Salzburg","","Austria","1401","71700.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xea\xe7ME*\x1c*@28J^\x9d\xe7G@'"
"382","10119","S24_3151","35","72.58","13","2003-04-28","2003-05-05","2003-05-02","Shipped","","Salzburg Collectables","Pipps","Georg ","Salzburg","","Austria","1401","71700.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xea\xe7ME*\x1c*@28J^\x9d\xe7G@'"
"382","10119","S24_3420","20","63.12","5","2003-04-28","2003-05-05","2003-05-02","Shipped","","Salzburg Collectables","Pipps","Georg ","Salzburg","","Austria","1401","71700.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xea\xe7ME*\x1c*@28J^\x9d\xe7G@'"
"382","10119","S24_3816","35","82.18","10","2003-04-28","2003-05-05","2003-05-02","Shipped","","Salzburg Collectables","Pipps","Georg ","Salzburg","","Austria","1401","71700.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xea\xe7ME*\x1c*@28J^\x9d\xe7G@'"
"382","10119","S24_3949","28","62.1","2","2003-04-28","2003-05-05","2003-05-02","Shipped","","Salzburg Collectables","Pipps","Georg ","Salzburg","","Austria","1401","71700.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xea\xe7ME*\x1c*@28J^\x9d\xe7G@'"
"382","10119","S700_1138","25","57.34","14","2003-04-28","2003-05-05","2003-05-02","Shipped","","Salzburg Collectables","Pipps","Georg ","Salzburg","","Austria","1401","71700.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xea\xe7ME*\x1c*@28J^\x9d\xe7G@'"
